17																																																																																																				
49																																																																																																				
5																																																																																																				
297	179	169	129	118	114	108	92	77	66	64	61	60	55	51	48	48	48	47	43	42	40	36	36	34	32	32	31	28	27	25	24	23	17	17	15	15	12	12	11	10	10	7	6	6	6	6	5	4																																																				
173700	152700	108900	108600	57600	88800	99000	72600	144900	106800	116700	101850	115650	118500	74250	109370	57600																																																																																				
3793.6	369.7	2186.2	1280.2	0	1086.9	519.7	693.4	519	985.3	3721.1	1687.8	3194.4	2374	1411	1588.2	369.7																																																																																				
2732	1361.3	1285	1145.3	1086.9	0	568.4	535.7	1059.9	814.6	2780.7	1046.4	2110.4	1299.8	389.9	1214.4	389.9																																																																																				
949.5	3836.4	2845.7	3769.9	3721.1	2780.7	3274.1	3028.1	3835.1	3531.3	0	3280.4	1755.7	1659.8	2392	2710.7	949.5																																																																																				
2907.6	2051.8	635.6	656	1687.8	1046.4	1291.7	1483	1304.1	730.8	3280.4	0	2001.4	1620.6	1257.3	1463.6	635.6																																																																																				
1434.8	2604.1	1234.9	2132.6	2374	1299.8	1863	1725.7	2336	1934.8	1659.8	1620.6	943.6	0	969.5	1608.9	943.6																																																																																				
0	3995.8	2352.2	3498.7	3793.6	2732	3290.1	3123.3	3970.6	3769.9	3345.2	3816.6	4226.6	3028	2534.4	2728.3	3058.3	949.5	3857.9	2443.1	2907.6	3239.8	3169.4	1011.8	3641.5	1434.8	4104.8	2148.2	718.6	2382.7	2900.6	2226.7	2621.1	3441	852	2127.7	1410.5	4287.2	162.7	4164.1	711.7	4206.1	1179.6	1869.8	3935.4	1915.7	3816.5	4065.1	1449.6																																																				
3995.8	0	2530.4	1646.1	369.7	1361.3	822.4	878.5	283.2	868.1	1354.8	650.8	230.9	1080.3	1613.9	1269.3	1326.5	3836.4	469.5	1565.9	2051.8	1586.4	1059.4	3466	1140.1	2604.1	135.8	2189.1	3897.7	1635.3	1843.3	1879.4	1830.9	817.1	3144.7	1904.3	2859.5	376.8	3833.2	192.8	3406.4	217.2	3025.7	2137.6	415.8	2167.9	498.1	203.7	2556.1																																																				
2352.2	2530.4	0	1291.4	2186.2	1285	1716.7	1810.2	2350.4	1878.1	1312.7	2030.6	2726.4	1489.1	1050.5	1602.2	1209.3	2845.7	2162.3	1678	635.6	1112	1471.1	1397.3	1638.5	1234.9	2575.2	574.3	2737.1	1306.9	750.6	989	704.9	1725.7	1728.3	1172.6	970.1	2905.5	2229.5	2722.4	2200.3	2675.4	2189.1	1580.4	2249.4	1853	2118.1	2697.1	1361.5																																																				
3498.7	1646.1	1291.4	0	1280.2	1145.3	1066.4	1362.6	1385.4	793.4	367.8	1005.6	1771.6	1050	1156.3	1474.7	676.6	3769.9	1182.9	1785.8	656	284	861.6	2635	510.4	2132.6	1629.8	1352.8	3723.6	1492.5	599.4	1411.1	892.2	910.7	2734.7	1604.3	2096.4	2001.7	3355.1	1811.9	3163.2	1708.1	2981	2090.3	1254.2	2304.1	1149.6	1847.5	2190																																																				
3793.6	369.7	2186.2	1280.2	0	1086.9	519.7	693.4	180	519	985.3	309.5	540.8	790.2	1326.6	1083	977	3721.1	148.7	1422.2	1687.8	1217.2	725.1	3194.4	778.7	2374	389.3	1883	3760.1	1411	1483.2	1612.9	1495.2	460.9	2942.6	1670.8	2586.5	740.8	3632.1	550.3	3244.3	489.3	2896.8	1972.6	170.6	2047.5	152.9	568	2344.2																																																				
2732	1361.3	1285	1145.3	1086.9	0	568.4	535.7	1266.9	1059.9	814.6	1085	1584	298.9	257.4	367.4	473.2	2780.7	1132.1	640.8	1046.4	879.2	449.3	2110.4	1006.1	1299.8	1442.7	842.3	2781.1	389.9	831.2	526	611.4	709.7	1888.6	608.1	1502.6	1715.3	2572.5	1550.6	2237.6	1547.7	1957.3	1017.3	1213.4	1189.7	1089.4	1492.5	1288.8																																																				
3290.1	822.4	1716.7	1066.4	519.7	568.4	0	329.5	699.6	598.9	703.9	550.5	1034.4	270.6	807.2	633.7	539	3274.1	567.8	995.1	1291.7	898.8	257.4	2674.8	687.3	1863	887.9	1370.9	3295.6	911.6	1070.3	1094	1013.1	216.5	2441.9	1162.6	2066.8	1192.8	3129.5	1015.1	2765.7	992.5	2446	1505.8	646.7	1619	526.6	980.8	1841.5																																																				
3123.3	878.5	1810.2	1362.6	693.4	535.7	329.5	0	860.7	918.2	994.8	832.4	1108.9	352.2	791.2	395.8	751.7	3028.1	794.1	729.2	1483	1161.4	503.1	2598.9	1015.4	1725.7	982	1375.6	3067.2	757.4	1257.4	1020.5	1115.4	543.9	2271.4	1027.2	1995.9	1207.1	2961	1057.7	2555.4	1084.2	2203.4	1282.3	855	1355.8	762	981.1	1679.2																																																				
3769.9	868.1	1878.1	793.4	519	1059.9	598.9	918.2	596.4	0	573.8	217.4	978.8	790.8	1235.7	1222.9	731.9	3835.1	398.6	1585.3	1304.1	800.8	610.6	3050.9	283.8	2336	839.1	1701.6	3840.6	1444.5	1131.8	1543.4	1248.2	385.4	2936.9	1664.3	2455.2	1211.8	3613	1023.6	3297.3	915	3008.5	2064.7	463	2201.8	372.3	1071.7	2340.7																																																				
3345.2	1354.8	1312.7	367.8	985.3	814.6	703.9	994.8	1117.6	573.8	0	754.4	1508.9	686	878.2	1122.1	343.6	3531.3	914.9	1448.5	730.8	233.7	494	2551.5	327.8	1934.8	1360.3	1211.9	3504.5	1186	562.5	1165.5	736.6	568.4	2543.7	1336.7	1975.4	1724.4	3194.4	1533.4	2947.2	1449.3	2723.3	1804.2	996.3	1998.4	875.3	1549.9	1970.2																																																				
949.5	3836.4	2845.7	3769.9	3721.1	2780.7	3274.1	3028.1	3883.6	3835.1	3531.3	3824.5	4058.4	3045.7	2655.1	2647.4	3201.5	0	3818.3	2299	3280.4	3489	3227.7	1755.7	3778	1659.8	3962.2	2464.7	235.7	2392	3206.8	2368	2884.1	3463.8	1119.2	2197.7	1888.7	4060.7	914	3976.1	645.9	4053.5	828.2	1771.2	3882.7	1674.9	3783.1	3855.6	1582.4																																																				
2907.6	2051.8	635.6	656	1687.8	1046.4	1291.7	1483	1834.6	1304.1	730.8	1482.3	2223.5	1131.2	908.5	1412.9	753.2	3280.4	1635.1	1621.4	0	505.9	1034.6	2001.4	1041.8	1620.6	2072.9	816	3205.3	1257.3	225.6	1041.8	488.9	1235.9	2195	1256.9	1497.1	2427.4	2772.1	2237.7	2648.9	2166.4	2539.7	1745.7	1719.1	1998.7	1593.4	2237.2	1708.8																																																				
1011.8	3466	1397.3	2635	3194.4	2110.4	2674.8	2598.9	3374.2	3050.9	2551.5	3143.8	3691.9	2404.4	1868.2	2235.1	2319.1	1755.7	3224.7	2059.1	2001.4	2403.7	2495.9	0	2871.1	943.6	3552.6	1349.8	1575.3	1850.3	2041.3	1587.1	1816.6	2778.8	804.6	1581.4	608	3806	927.1	3652	1175.5	3657.5	1451.5	1572.2	3309.6	1755.9	3180.4	3580	1061.6																																																				
1434.8	2604.1	1234.9	2132.6	2374	1299.8	1863	1725.7	2552.9	2336	1934.8	2382.9	2834.3	1597.5	1100.4	1340.4	1632.1	1659.8	2430.1	1123.9	1620.6	1858.2	1734.7	943.6	2218.1	0	2704.1	805	1593.7	969.5	1553.9	792.6	1240.4	2007.3	609	703.6	464.6	2922.7	1277.1	2782.2	1033.7	2807.5	954.3	634.8	2509.6	849.8	2388	2696.8	153.3																																																				
2382.7	1635.3	1306.9	1492.5	1411	389.9	911.6	757.4	1588.5	1444.5	1186	1452.7	1865.2	660.8	355.5	385.7	842.7	2392	1477.9	377.1	1257.3	1213.8	835.8	1850.3	1395.1	969.5	1734.6	759	2396.9	0	1072.7	332.6	770.1	1081.6	1532.3	270.5	1254.6	1960.9	2221.4	1815.1	1858.6	1838	1567.7	627.6	1553.8	813.6	1437.7	1734.6	933.2																																																				
2572.5	1828	1585.5	1542.5	1588.2	1214.4	1308.7	1349.3	1729.6	1530	1359.2	1569.3	2025.6	1245.1	1235.9	1328.1	1255.7	2710.7	1614.3	1451.6	1463.6	1392.3	1262	2082.8	1488.9	1608.9	1891.6	1389.6	2688.9	1292.5	1368.7	1306	1298	1356.4	1983	1352.6	1708.8	2169.4	2453	2005.7	2259.5	1987.2	2130.1	1578.4	1678.3	1716.4	1582.9	1970.8	1630.7																																																				
949.5	369.7	635.6	367.8	369.7	389.9	329.5	329.5	180	519	367.8	217.4	230.9	270.6	257.4	367.4	343.6	949.5	148.7	377.1	635.6	233.7	257.4	943.6	283.8	943.6	135.8	574.3	235.7	389.9	225.6	332.6	488.9	216.5	609	270.5	464.6	376.8	162.7	192.8	645.9	217.2	828.2	627.6	170.6	813.6	152.9	203.7	153.3																																																				
2443	2443	2443	2443	2443																																																																																																
650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650																																																																																				
2																																																																																																				
